accel_fx_s_bend_rise_time;882;1;1
accel_fx_s_bend_fall_time;883;1;1
accel_fx_laser_beam_rate;884;1;1
accel_fx_laser_beam_depth;885;1;1
accel_fx_laser_beam_rise_time;886;1;1
accel_fx_laser_beam_fall_time;887;1;1
accel_fx_ring_mod_freq;888;1;1
accel_fx_ring_mod_rise_time;889;1;1
accel_fx_ring_mod_fall_time;890;1;1
accel_fx_ring_mod_ring_level;891;1;1
accel_fx_ring_mod_octave_level;892;1;1
accel_fx_ring_mod_direct_mix;893;1;1
accel_fx_twist_level;894;1;1
accel_fx_twist_rise_time;895;1;1
accel_fx_twist_fall_time;896;1;1
accel_fx_warp_level;897;1;1
accel_fx_warp_rise_time;898;1;1
accel_fx_warp_fall_time;899;1;1
accel_fx_feedbacker_mode;900;1;1
accel_fx_feedbacker_depth;901;1;1
accel_fx_feedbacker_rise_time;902;1;1
accel_fx_feedbacker_octave_rise_time;903;1;1
accel_fx_feedbacker_f_back_level;904;1;1
accel_fx_feedbacker_octave_f_back_level;905;1;1
accel_fx_feedbacker_vib_rate;906;1;1
accel_fx_feedbacker_vib_depth;907;1;1
patch_category;911;1;1
patch_level;912;1;1
master_eq_low_gain;913;1;0
master_eq_mid_freq;914;1;0
master_eq_mid_q;915;1;0
master_eq_mid_gain;916;1;0
master_eq_high_gain;917;1;0
master_bpm;918;2;1
master_key;920;1;1
master_beat;921;1;1
fx_chain_position1;928;1;1
fx_chain_position2;929;1;1
fx_chain_position3;930;1;1
fx_chain_position4;931;1;1
fx_chain_position5;932;1;1
fx_chain_position6;933;1;1
fx_chain_position7;934;1;1
fx_chain_position8;935;1;1
fx_chain_position9;936;1;1
fx_chain_position10;937;1;1
fx_chain_position11;938;1;1
fx_chain_position12;939;1;1
fx_chain_position13;940;1;1
fx_chain_position14;941;1;1
fx_chain_position15;942;1;1
fx_chain_position16;943;1;1
fx_chain_position17;944;1;1
fx_chain_position18;945;1;1
fx_chain_position19;946;1;1
fx_chain_position20;947;1;1
manual_mode_bank_down;960;1;1
manual_mode_bank_up;961;1;1
manual_mode_number_pedal1;962;1;1
manual_mode_number_pedal2;963;1;1
manual_mode_number_pedal3;964;1;1
manual_mode_number_pedal4;965;1;1
manual_mode_phrase_loop;966;1;1
manual_mode_accel_ctrl;967;1;1
ctl_exp_accel_ctl_func;976;1;1
ctl_exp_accel_ctl_min;977;1;1
ctl_exp_accel_ctl_max;978;1;1
ctl_exp_accel_ctl_src_mode;979;1;1
ctl_exp_exp_sw_func;992;1;1
ctl_exp_exp_sw_min;993;1;1
ctl_exp_exp_sw_max;994;1;1
ctl_exp_exp_sw_src_mode;995;1;1
ctl_exp_sub_ctl1_func;1008;1;1
ctl_exp_sub_ctl1_min;1009;1;1
ctl_exp_sub_ctl1_max;1010;1;1
ctl_exp_sub_ctl1_src_mode;1011;1;1
ctl_exp_sub_ctl2_func;1024;1;1
ctl_exp_sub_ctl2_min;1025;1;1
ctl_exp_sub_ctl2_max;1026;1;1
ctl_exp_sub_ctl2_src_mode;1027;1;1
ctl_exp_exp_func;1040;1;1
ctl_exp_exp_patch_level_min;1041;1;1
